category,name,developer,description,image,tag,rating,rating_count,install_count
Integrations,JustCall,SaaS Labs,JustCall provides a seamless integration with monday.com that automates Call and SMS logging.,https://dapulse-res.cloudinary.com/image/upload/v1678713502/monday-apps-marketplace/JustCall/justcall_logo_192x192.png,,,,606
Integrations,Bynder View,monday AGP,Connect your digital assets from Bynder directly to your marketing workflows on monday.com Work OS.,https://dapulse-res.cloudinary.com/image/upload/v1678710959/monday-apps-marketplace/Bynder%20View/App_icon_6_1.png,,,,105
Integrations,Snowflake Integration,Express Integrations,Real time and scheduled data sync between monday.com and Snowflake,https://dapulse-res.cloudinary.com/image/upload/v1676899906/monday-apps-marketplace/Snowflake%20Integration/image_13_1.png,,,,41
Integrations,Marketo Integration,"CapabilityBlox, Inc.",Create and continuously synchronize email jobs and results with Adobe Marketo Engage.,https://dapulse-res.cloudinary.com/image/upload/v1675859039/monday-apps-marketplace/Marketo%20Integration/icon_7.png,,,,49
Integrations,Canto,"Canto, Inc.",Get projects done faster by bringing your Canto library directly into monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1673282696/monday-apps-marketplace/Canto/icon-192x192.png,,,,101
Integrations,Jira Integration,monday.com,Collaborate widely across different departments on any project.,https://dapulse-res.cloudinary.com/image/upload/v1671537910/monday-apps-marketplace/Jira%20%28by%20monday%29/Jira_icon.jpg,,,,
Integrations,HubDay.io,OBO,The smartest way to manage your HubSpot Marketing Data in monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1670335398/monday-apps-marketplace/Hubday.io/HubDayLogo.png,,,,106
Integrations,Google Chat Integration,Keem Apps,Connect monday.com to Google Chat,https://dapulse-res.cloudinary.com/image/upload/v1669565358/monday-apps-marketplace/Google%20Chat%20Integration/Untitled_192_192px.png,,,,1.5K
Integrations,SAP Integration,Eurotas,This integration app allows users to smoothly sync data from monday.com to SAP in user's daily work,https://dapulse-res.cloudinary.com/image/upload/v1683458399/monday-apps-marketplace/SAP%20Integration/Logo192-192.jpg,,,,125
Integrations,Power BI Connector by Alpha Serve,Alpha Serve,Connect monday.com to Microsoft Power BI and create advanced monday.com reports!,https://dapulse-res.cloudinary.com/image/upload/v1668440586/monday-apps-marketplace/PowerBI%20connector%20-%20Alpha/logo_192x192.png,,,,1.4K
Integrations,GatePing,Evatro,Connect your private applications and import your data to monday boards via web services.,https://dapulse-res.cloudinary.com/image/upload/v1666785774/monday-apps-marketplace/GatePing/Icon_2.png,,,,220
Integrations,Export to Google Sheets,ADF TECH,Automatically export board to google sheets document.,https://dapulse-res.cloudinary.com/image/upload/v1662898357/monday-apps-marketplace/Export%20to%20Google%20Sheets/Export_to_Google_Sheets_icon.png,,,,805
Integrations,ConfigCat Feature Flags,ConfigCat Kft.,Turn ConfigCat feature flags On / Off right from an item on your monday dashboard.,https://dapulse-res.cloudinary.com/image/upload/v1658067568/monday-apps-marketplace/ConfigCat/configcat-logo-cat-canvas-192.png,,,,140
Integrations,thanks.io,"Thanks.io, LLC","Easily send postcards, notecards, letters & gift cards directly from your monday.com boards.",https://dapulse-res.cloudinary.com/image/upload/v1656952008/monday-apps-marketplace/Thanks.io/image4.png,,,,183
Integrations,Dropcontact by iNet Process,iNet Process,Enrich and find business emails of all your B2B contacts and companies automatically.,https://dapulse-res.cloudinary.com/image/upload/v1654525653/monday-apps-marketplace/DropContact/icone-dropcontact-marketplace.png,,,,103
Integrations,Pro Backup,B4B IT bv to Pro Backup bv.,"Get daily, automated backups of your monday.com account. Easily restore or rollback tasks & boards.",https://dapulse-res.cloudinary.com/image/upload/v1648483169/monday-apps-marketplace/Pro%20Backup/App_Icon_Template_1_1.png,,,,518
Integrations,Moneylogz,Moneylogz Limited,"Moneylogz syncs your live financial data into your monday.com workspace. Connect to more than 8000 banks & credit cards, choose columns, dates & schedule reports into monday.com boards.",https://dapulse-res.cloudinary.com/image/upload/v1648470069/monday-apps-marketplace/Moneylogz/App_Icon_192x192_rounded.png,,,,397
Integrations,GitHub,monday.com,"Create and track issues, connect your repositories and pull requests.",https://dapulse-res.cloudinary.com/image/upload/v1641822177/monday-apps-marketplace/GitHub%20Integration/GitHub-Icon192.png,,,,
Integrations,MediaValet,MediaValet,Attach MediaValet assets to your boards & upload assets directly to MediaValet from within monday.com,https://dapulse-res.cloudinary.com/image/upload/v1635160338/monday-apps-marketplace/MediaValet/MV-Logo-Icon-192x192_1.png,,,,370
Integrations,E360,"Empyra.com, Inc.",App allows students to use monday.com as a one stop location to track their assignments and submit them in Canvas.,https://dapulse-res.cloudinary.com/image/upload/v1633899294/Assignment%20Tracking%20for%20students%20-%20canvas/atsf_Icon.png,,,,312
Integrations,Mattermost,Marcus Stöckel,Notify channels or users on your mattermost server about updates or status changes on your board,https://dapulse-res.cloudinary.com/image/upload/v1632930322/Mattermost/mattermostLogo.png,,,,206
Integrations,Semrush,Semrush,Bring your online marketing campaigns data into monday.com to boost your online visibility,https://dapulse-res.cloudinary.com/image/upload/v1630502685/monday-apps-marketplace/SEMrush/big-Monday_marketplace_Logo.png,,,,1.9K
Integrations,TMetric,Devart,"TMetric is an advanced time tracking app with screenshots capturing, time off calendar, payroll, billing & invoicing",https://dapulse-res.cloudinary.com/image/upload/v1626955007/monday-apps-marketplace/tmetric/TMetric_icon_1.png,,,,723
Integrations,NetSuite Integration app,KPMG - Israel,Connect your NetSuite and monday.com Work OS to automatically get real time data visibility,https://dapulse-res.cloudinary.com/image/upload/v1625053551/monday-apps-marketplace/NETSUITE/icon2.png,,,,449
Integrations,Tolstoy,"Tolstoy, Ltd.","The leading video platform for prospecting & lead qualification, video support, customer success, & recruiting.",https://dapulse-res.cloudinary.com/image/upload/v1620719501/monday-apps-marketplace/Tolstoy/Icon_4.png,,,,305
Integrations,Integration for Bitbucket®,Avisi Apps,All the bitbucket integration you need to connect your business and development teams.,https://dapulse-res.cloudinary.com/image/upload/v1619342896/monday-apps-marketplace/integration%20for%20Bitbucket/bitbucket-integration-app-icon.png,,,,322
Integrations,SurveySparrow,SurveySparrow,Seamlessly create new items on the monday board from survey responses.,https://dapulse-res.cloudinary.com/image/upload/v1619342016/monday-apps-marketplace/SurveySparrow/FAv_1.png,,,,270
Integrations,Freshdesk,Freshworks,"Connect your support team to your product, engineering and sales teams and streamline customer requests to your team.",https://dapulse-res.cloudinary.com/image/upload/v1618386508/monday-apps-marketplace/Freshdesk/Freshdesk_logo.png,,,,1.7K
Integrations,DuraSync,"Atlas Authority, LLC","Synchronize data from a remote API, SQL Server, MySQL, PostgreSQL, or MariaDB data source.",https://dapulse-res.cloudinary.com/image/upload/v1616407612/monday-apps-marketplace/DuraSync/app_icon1.png,,,,562
Integrations,Toggl,monday.com,"Get all of your insights from Toggl to better manage your time spent on tasks, invoices, projects, and more.",https://dapulse-res.cloudinary.com/image/upload/v1603656458/monday-apps-marketplace/Apps%20By%20Monday/integrations/Toggl/Icon.jpg,,,,
Integrations,Trello,monday.com,Track the progress of your cards and stay updated with your boards,https://dapulse-res.cloudinary.com/image/upload/v1603647955/monday-apps-marketplace/Apps%20By%20Monday/integrations/Trello/Icon.jpg,,,,
Integrations,PagerDuty,monday.com,Get everyone in the loop when issues occur.,https://dapulse-res.cloudinary.com/image/upload/v1603654906/monday-apps-marketplace/Apps%20By%20Monday/integrations/PagerDuty/Icon.jpg,,,,
Integrations,Google Drive,monday.com,Attach files to any update directly from Google Drive.,https://dapulse-res.cloudinary.com/image/upload/v1603654943/monday-apps-marketplace/Apps%20By%20Monday/integrations/Google%20Drive/Icon.jpg,,,,
Integrations,Asana,monday.com,Seamlessly connect Asana’s task-management capabilities with monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1603654916/monday-apps-marketplace/Apps%20By%20Monday/integrations/Asana/Icon.jpg,,,,
Integrations,Slack,monday.com,Instantly turn updates into messages in Slack so everyone will have the most up to date information and be able to stay synchronized between both platforms!,https://dapulse-res.cloudinary.com/image/upload/v1603647952/monday-apps-marketplace/Apps%20By%20Monday/integrations/Slack/Icon.jpg,,,,
Integrations,Clearbit,monday.com,"Enrich your leads, prospects, companies and more with person and company data",https://dapulse-res.cloudinary.com/image/upload/v1603654808/monday-apps-marketplace/Apps%20By%20Monday/integrations/Clearbit/Icon.jpg,,,,
Integrations,Zendesk,monday.com,"Connect your support team to your product, engineering and sales teams and streamline customers requests to your team!",https://dapulse-res.cloudinary.com/image/upload/v1603654843/monday-apps-marketplace/Apps%20By%20Monday/integrations/Zendesk/Icon.jpg,,,,
Integrations,Mailchimp,monday.com,"Manage your campaigns from one place, sync leads and subscribers, get notifications and stats on sent campaigns.",https://dapulse-res.cloudinary.com/image/upload/v1603654787/monday-apps-marketplace/Apps%20By%20Monday/integrations/Mailchimp/Icon.jpg,,,,
Integrations,Harvest,monday.com,"Track your time, manage billable hours, and gain insights.",https://dapulse-res.cloudinary.com/image/upload/v1603654973/monday-apps-marketplace/Apps%20By%20Monday/integrations/Harvest/Icon.jpg,,,,
Integrations,Eventbrite,monday.com,"Seamlessly connect your registrants data to monday.com to better manage, monitor and analyse all your events",https://dapulse-res.cloudinary.com/image/upload/v1603654763/monday-apps-marketplace/Apps%20By%20Monday/integrations/Eventbrite/Icon.jpg,,,,
Integrations,Dropbox,monday.com,Attach files to any update directly from Dropbox.,https://dapulse-res.cloudinary.com/image/upload/v1603654992/monday-apps-marketplace/Apps%20By%20Monday/integrations/Dropbox/Icon.jpg,,,,
Integrations,Basecamp,monday.com,Connect Basecamp with monday.com to keep your work in one central place,https://dapulse-res.cloudinary.com/image/upload/v1603655009/monday-apps-marketplace/Apps%20By%20Monday/integrations/Basecamp/Icon.jpg,,,,
Integrations,Todoist,monday.com,Connect Todoist with monday.com to keep your work in one central place,https://dapulse-res.cloudinary.com/image/upload/v1603647954/monday-apps-marketplace/Apps%20By%20Monday/integrations/Todoist/Icon.jpg,,,,
Integrations,Box,monday.com,Attach files to any update directly from Box,https://dapulse-res.cloudinary.com/image/upload/v1603647926/monday-apps-marketplace/Apps%20By%20Monday/integrations/Box/Icon.jpg,,,,
Integrations,SurveyMonkey,monday.com,Get all your SurveyMonkey results in your monday.com boards!,https://dapulse-res.cloudinary.com/image/upload/v1603647953/monday-apps-marketplace/Apps%20By%20Monday/integrations/SurveyMonkey/Icon.jpg,,,,
Integrations,HubSpot,monday.com,"Manage all your Hubspot leads, contacts, and companies directly in monday.com.",https://dapulse-res.cloudinary.com/image/upload/v1603647944/monday-apps-marketplace/Apps%20By%20Monday/integrations/Hubspot/Icon.jpg,,,,
Integrations,Onedrive,monday.com,Attach files to any update directly from OneDrive,https://dapulse-res.cloudinary.com/image/upload/v1603647948/monday-apps-marketplace/Apps%20By%20Monday/integrations/OneDrive/Icon.jpg,,,,
Integrations,Zoom,monday.com,Keep track of your Zoom meetings insights in monday.com and stay connected wherever you go!,https://dapulse-res.cloudinary.com/image/upload/v1603647960/monday-apps-marketplace/Apps%20By%20Monday/integrations/Zoom/Icon.jpg,,,,
Integrations,Microsoft Teams,monday.com,"Sync conversations across platforms, receive updates, and track changes.",https://dapulse-res.cloudinary.com/image/upload/v1603647947/monday-apps-marketplace/Apps%20By%20Monday/integrations/MS%20teams/Icon.jpg,,,,
Integrations,Linkedin,monday.com,Create and share posts on your LinkedIn account directly out of monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1603647946/monday-apps-marketplace/Apps%20By%20Monday/integrations/Linkedin/Icon.jpg,,,,
Integrations,Copper,monday.com,Streamline your CRM process and incorporate it seamlessly into monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1603647935/monday-apps-marketplace/Apps%20By%20Monday/integrations/Copper/Icon.jpg,,,,
Integrations,Stripe,monday.com,Record Stripe charge events in monday.com and notify relevant parties.,https://dapulse-res.cloudinary.com/image/upload/v1603647953/monday-apps-marketplace/Apps%20By%20Monday/integrations/Stripe/Icon.jpg,,,,
Integrations,Facebook,monday.com,Monitor and manage your marketing campaigns.,https://dapulse-res.cloudinary.com/image/upload/v1603647937/monday-apps-marketplace/Apps%20By%20Monday/integrations/Facebook/Icon.jpg,,,,
Integrations,Twilio,monday.com,Send SMS or calls automatically from monday to Twilio,https://dapulse-res.cloudinary.com/image/upload/v1603647956/monday-apps-marketplace/Apps%20By%20Monday/integrations/Twillo/Icon.jpg,,,,
Integrations,Gitlab,monday.com,Create and track issues and connect your projects with ease.,https://dapulse-res.cloudinary.com/image/upload/v1603647939/monday-apps-marketplace/Apps%20By%20Monday/integrations/Gitlab/Icon.jpg,,,,
Integrations,Outlook,monday.com,Connect your Outlook inbox to monday.com and transform your emails into action items,https://dapulse-res.cloudinary.com/image/upload/v1603647949/monday-apps-marketplace/Apps%20By%20Monday/integrations/Outlook/Icon.jpg,,,,
Integrations,Gmail,monday.com,Connect your Gmail inbox to monday.com and transform your emails into action items,https://dapulse-res.cloudinary.com/image/upload/v1603647939/monday-apps-marketplace/Apps%20By%20Monday/integrations/Gmail/icon.jpg,,,,
